,oid,did,oy,ox,dy,dx,hour_of_day,uber_time,penalized_total_time,freeflow_travel_time,shortest_path_travel_time,penalized_distance,freeflow_distance,shortest_path_distance,penalty_route,freeflow_route,distance_route,penalty_signal_count,penalty_stop_count,penalty_crossing_count,penalty_give_way_count,penalty_mini_roundabout_count,penalty_left_count,penalty_right_count,penalty_u_count,freeflow_signal_count,freeflow_stop_count,freeflow_crossing_count,freeflow_give_way_count,freeflow_mini_roundabout_count,freeflow_left_count,freeflow_right_count,freeflow_u_count,distance_signal_count,distance_stop_count,distance_crossing_count,distance_give_way_count,distance_mini_roundabout_count,distance_left_count,distance_right_count,distance_u_count
242,508447441,122794442,34.0244491,-117.8315911,34.030376,-118.1460796,3,1283.27,1291.5,1279.5,1811.2,33774.279,33774.279,33487.637,"[508447441, 4084856481, 9564021463, 508447316, 6939675883, 7056895700, 1880387943, 7037295906, 1377310278, 1156302689, 1156302541, 1156302317, 6958851189, 1834962256, 1834962231, 1834962359, 395006326, 395006284, 1834962421, 1834962365, 1154262611, 33142294, 1154209719, 444612216, 1621320325, 358208250, 358206351, 394225936, 1621320382, 1621320445, 1621320472, 268902455, 1377310287, 529158461, 268901057, 268901046, 268901047, 268900572, 858012925, 268900598, 25679008, 1623240906, 1623240904, 269283392, 1623240583, 332342366, 332342410, 1623240344, 803065709, 458438073, 483001710, 122910630, 123143638, 123205141, 75787586, 122825474, 253119653, 122483896, 122627604, 122659469, 122731553, 1099755014, 122671868, 122692677, 2478010023, 2478010021, 122692694, 123154599, 122794442]","[508447441, 4084856481, 9564021463, 508447316, 6939675883, 7056895700, 1880387943, 7037295906, 1377310278, 1156302689, 1156302541, 1156302317, 6958851189, 1834962256, 1834962231, 1834962359, 395006326, 395006284, 1834962421, 1834962365, 1154262611, 33142294, 1154209719, 444612216, 1621320325, 358208250, 358206351, 394225936, 1621320382, 1621320445, 1621320472, 268902455, 1377310287, 529158461, 268901057, 268901046, 268901047, 268900572, 858012925, 268900598, 25679008, 1623240906, 1623240904, 269283392, 1623240583, 332342366, 332342410, 1623240344, 803065709, 458438073, 483001710, 122910630, 123143638, 123205141, 75787586, 122825474, 253119653, 122483896, 122627604, 122659469, 122731553, 1099755014, 122671868, 122692677, 2478010023, 2478010021, 122692694, 123154599, 122794442]","[508447441, 4084856481, 508447391, 9564021459, 403748653, 6957419291, 6957419289, 122891883, 122708718, 122891891, 123016850, 5898655718, 122892684, 4076813360, 1884629378, 4076813354, 4076813353, 122890420, 122890451, 5333258191, 122534847, 122608524, 122608527, 122608472, 122608448, 1930059328, 1884633527, 122903147, 444612184, 122662239, 123065352, 122894161, 123065349, 123065343, 122688880, 122729832, 123065339, 123065337, 123065334, 122932114, 122679753, 123065326, 4598533317, 123065323, 123004578, 6892220625, 123065321, 123065318, 122774930, 123065315, 123065312, 3695629547, 122630012, 123065308, 122953418, 123012355, 123065306, 123065301, 123065298, 122425421, 123065291, 4075548445, 1621320382, 1621320445, 1621320472, 268902455, 1377310287, 529158461, 268901057, 268901046, 268901047, 268900572, 858012925, 268900598, 25679008, 1623240906, 1623240904, 269283392, 1623240583, 332342366, 332342410, 1623240344, 803065709, 458438073, 483001710, 122910630, 123143638, 123205141, 75787586, 122825474, 253119653, 122483896, 122627604, 122659469, 122731553, 1099755014, 122671868, 122692677, 2478010023, 2478010021, 122692694, 123154599, 122794442]",6,0,0,0,0,1,2,0,6,0,0,0,0,1,2,0,23,0,0,0,0,3,5,0
243,122731490,122740527,33.9886959,-117.9657368,34.0839283,-118.0755287,3,1255.75,872.5,838.5,1162.9,18880.845,18880.845,18252.171,"[122731490, 122731491, 122894636, 122894630, 4075671664, 2036521752, 2036521893, 2036522238, 2036522070, 2036522356, 2036521814, 2036521708, 2036522282, 4047373592, 4047373599, 4047373598, 4047373597, 4047373596, 4047373586, 122411352, 1953061384, 358208250, 358206351, 394225936, 1621320382, 1621320445, 1621320472, 268902455, 1377310287, 529158461, 268901057, 268901046, 268901047, 268900572, 858012925, 268900598, 25679008, 254134349, 342499711, 2462186289, 123027899, 123027896, 272908660, 2472539489, 268161113, 268542076, 269062631, 342342366, 2457192077, 2457192081, 740421471, 740421375, 271809018, 271809958, 271809944, 271808975, 271808974, 271808989, 271808972, 2472708541, 342334929, 342334930, 337030150, 268161067, 337030477, 342337042, 337030232, 122740527]","[122731490, 122731491, 122894636, 122894630, 4075671664, 2036521752, 2036521893, 2036522238, 2036522070, 2036522356, 2036521814, 2036521708, 2036522282, 4047373592, 4047373599, 4047373598, 4047373597, 4047373596, 4047373586, 122411352, 1953061384, 358208250, 358206351, 394225936, 1621320382, 1621320445, 1621320472, 268902455, 1377310287, 529158461, 268901057, 268901046, 268901047, 268900572, 858012925, 268900598, 25679008, 254134349, 342499711, 2462186289, 123027899, 123027896, 272908660, 2472539489, 268161113, 268542076, 269062631, 342342366, 2457192077, 2457192081, 740421471, 740421375, 271809018, 271809958, 271809944, 271808975, 271808974, 271808989, 271808972, 2472708541, 342334929, 342334930, 337030150, 268161067, 337030477, 342337042, 337030232, 122740527]","[122731490, 122731491, 122894636, 122894630, 4075671664, 2036521752, 2036521893, 2036522238, 2036522070, 2036522356, 2036521814, 2036521708, 2036522282, 4047373592, 4047373599, 4047373598, 4047373597, 4047373596, 4047373586, 122411352, 1953061384, 122434170, 4075652109, 123004578, 123004576, 3701927940, 3701927943, 3701927946, 4075545360, 4075545361, 4075545369, 4075545372, 122953375, 123094412, 123447645, 123565055, 310919147, 123565040, 122791837, 123273707, 123144367, 1152601916, 1152601821, 122698467, 123509701, 123236163, 123381612, 122905817, 122585140, 122910827, 123346023, 310920872, 1100725332, 1923407033, 123565002, 122672865, 123137879, 123165753, 123253925, 123253889, 123151947, 123454138, 8360560396, 123564999, 9276653193, 122983319, 123403728, 123489846, 310501873, 1107174879, 1107174829, 10687346296, 10687346297, 123564990, 4614851211, 123564982, 3699246427, 310685383, 9467989714, 6442318298, 6788633452, 462754595, 268528896, 268528897, 268528848, 268528898, 268528901, 4037082231, 4037111697, 473127775, 268528914, 268528915, 462754614, 268528918, 268528921, 268528923, 461462908, 123564922, 32602605, 3137460310, 461462910, 32581257, 321883815, 8295214942, 321883855, 123534968, 461462629, 461462655, 271808934, 271808938, 271808940, 271808943, 271808796, 337029891, 268161067, 337030477, 342337042, 337030232, 122740527]",17,0,0,0,0,2,3,0,17,0,0,0,0,2,3,0,39,0,0,0,0,2,5,0
244,123135806,123258530,34.0420728,-117.9684394,34.0161379,-117.9480043,3,328.41,289.0,279.5,283.0,3922.843,4164.004,3922.843,"[123135806, 123637654, 122891630, 122902961, 123663840, 123494838, 123447663, 123663847, 123663849, 123663857, 123094015, 123115202, 4075353484, 123576160, 123185732, 122988247, 4075474083, 123163156, 122704477, 122704475, 122704472, 122704469, 122704465, 122704462, 122704460, 122679729, 123414636, 123719569, 123303085, 123258524, 123258527, 123258530]","[123135806, 123637654, 122891630, 122902961, 123663840, 123494838, 123447663, 123663847, 123663849, 123663857, 123094015, 123115202, 4075353484, 4075353482, 4075353476, 4075353475, 509864964, 2457116555, 123004560, 3701927957, 1969190543, 123073796, 1969190540, 1969190501, 123163138, 122991867, 5764966054, 122679734, 123349230, 123258533, 123258530]","[123135806, 123637654, 122891630, 122902961, 123663840, 123494838, 123447663, 123663847, 123663849, 123663857, 123094015, 123115202, 4075353484, 123576160, 123185732, 122988247, 4075474083, 123163156, 122704477, 122704475, 122704472, 122704469, 122704465, 122704462, 122704460, 122679729, 123414636, 123719569, 123303085, 123258524, 123258527, 123258530]",3,0,0,0,0,2,2,0,7,0,0,0,0,3,1,0,3,0,0,0,0,2,2,0
245,2453255730,123334943,34.2409288,-118.4676804,34.0313083,-118.4238804,3,1210.86,1057.9,1048.4,1454.0,28361.841999999997,28361.841999999997,26126.752999999997,"[2453255730, 370347001, 4075351595, 370347000, 35498903, 3835224565, 122746819, 122395111, 35498901, 3835224570, 272168769, 362824649, 593060800, 362708318, 26819492, 362704179, 293827863, 293828095, 701899548, 7118722407, 305532520, 26819502, 786490812, 269571660, 269571563, 305535456, 2486107947, 283016697, 3542584441, 283018965, 2490316054, 283016045, 283016042, 283016038, 122498250, 2511045176, 2489837671, 2489837652, 2489818550, 2489818538, 2489818534, 61940736, 344376515, 24960499, 196685059, 196685294, 122734157, 123177218, 8280001717, 1613190205, 1638050200, 1638050191, 653690, 123334943]","[2453255730, 370347001, 4075351595, 370347000, 35498903, 3835224565, 122746819, 122395111, 35498901, 3835224570, 272168769, 362824649, 593060800, 362708318, 26819492, 362704179, 293827863, 293828095, 701899548, 7118722407, 305532520, 26819502, 786490812, 269571660, 269571563, 305535456, 2486107947, 283016697, 3542584441, 283018965, 2490316054, 283016045, 283016042, 283016038, 122498250, 2511045176, 2489837671, 2489837652, 2489818550, 2489818538, 2489818534, 61940736, 344376515, 24960499, 196685059, 196685294, 122734157, 123177218, 8280001717, 1613190205, 1638050200, 1638050191, 653690, 123334943]","[2453255730, 370347001, 4075351595, 370347000, 4075610291, 370346749, 2453255720, 123036321, 5000147849, 5000147843, 9319668441, 123036311, 123036309, 122872883, 122617239, 122587142, 123021881, 123036306, 123036303, 123036301, 4075773117, 123036299, 122671316, 122950860, 123036297, 123036295, 123036291, 123036288, 123036286, 123036283, 123036281, 123036279, 123036277, 2503434242, 10110370706, 123036270, 122815649, 122732487, 370437606, 123036266, 123036264, 370672784, 123036261, 123036257, 122980140, 123036254, 123036251, 123036248, 123036240, 269574098, 269578688, 305534674, 123036221, 122864195, 4075591359, 269571294, 269571152, 269571241, 269572876, 122769278, 786493948, 122980427, 123036181, 1923296765, 1802390141, 122526418, 122526426, 2486107947, 283016697, 3542584441, 283018965, 739132754, 122410033, 122416994, 338511724, 739132969, 123485495, 7150314314, 7150314319, 122467308, 122379572, 444056210, 247927166, 247927209, 247927122, 247925587, 247926190, 566542245, 739161505, 1614656533, 11340668277, 122886504, 21300202, 122886509, 2203889427, 122886513, 122886515, 122853237, 122886519, 122886523, 122886525, 21300198, 122883623, 122981286, 122603075, 1712565706, 1712565726, 122584894, 123311190, 123141651, 123141654, 123334943]",4,0,1,0,0,3,2,1,4,0,1,0,0,3,2,1,45,4,0,1,0,3,3,0
246,123564586,2452327712,34.1341834,-118.4691473,34.2876685,-118.583968,3,1064.72,1138.9,1101.4,1683.6,27184.504,27184.504,25247.054,"[123564586, 123179861, 123620291, 123173016, 123173019, 123173025, 123157417, 123173027, 123173029, 122980423, 1805764969, 786493948, 122769278, 269572876, 1804672223, 269577055, 269579405, 26819499, 35317437, 293826694, 631892092, 123727793, 362706086, 362708680, 122491482, 362826332, 1887607901, 1887607902, 122408138, 361487349, 122408055, 361490820, 369703081, 368260241, 297587885, 297587559, 331379111, 331379140, 331382104, 331382108, 331379747, 122513365, 2452337640, 123119258, 2452337646, 2452337620, 331380900, 4039134303, 4707599231, 5388097258, 5388097279, 331381099, 4707599238, 2452327712]","[123564586, 123179861, 123620291, 123173016, 123173019, 123173025, 123157417, 123173027, 123173029, 122980423, 1805764969, 786493948, 122769278, 269572876, 1804672223, 269577055, 269579405, 26819499, 35317437, 293826694, 631892092, 123727793, 362706086, 362708680, 122491482, 362826332, 1887607901, 1887607902, 122408138, 361487349, 122408055, 361490820, 369703081, 368260241, 297587885, 297587559, 331379111, 331379140, 331382104, 331382108, 331379747, 122513365, 2452337640, 123119258, 2452337646, 2452337620, 331380900, 4039134303, 4707599231, 5388097258, 5388097279, 331381099, 4707599238, 2452327712]","[123564586, 123179861, 123620291, 123173016, 123173019, 123173025, 123157417, 123173027, 123173029, 122980423, 1805764969, 122980427, 123036181, 1923296765, 122463645, 122667812, 305535442, 122980389, 122980398, 786515455, 3633020689, 786514842, 369873460, 269580218, 305534225, 122852574, 122852576, 122852578, 122621887, 122742596, 122852581, 122852584, 122674381, 122852589, 122852591, 122852594, 122852598, 10298674532, 122852602, 122852605, 122630473, 122852608, 122852616, 122852618, 122852620, 122676483, 122852625, 122852633, 122720154, 6517068094, 122852635, 122852637, 367912046, 365381676, 122852647, 279150817, 365382991, 122852654, 122852655, 122852658, 122852659, 122852662, 122852664, 27440389, 122852672, 123421111, 123563895, 122815698, 123664804, 279150579, 152253944, 9377900150, 151457914, 2053383314, 150989290, 122682385, 123040802, 123040807, 123332153, 123256478, 123126153, 123243248, 123517443, 122827445, 123072367, 122950887, 122671473, 123517449, 1832501891, 1832501898, 123480808, 123105022, 123022019, 123021987, 123186284, 122790896, 2528794361, 5678299649, 35354889, 366039291, 123517455, 123436557, 122673475, 122673310, 366038281, 123221700, 123116928, 123373602, 366037744, 123020742, 123517459, 123517465, 366043106, 123517474, 5680585530, 123517478, 123045575, 123517481, 122761206, 122761209, 122761223, 122761224, 122761226, 122761236, 122610131, 122610146, 122610153, 122610156, 122598600, 122610161, 122610165, 122610167, 122610170, 122610172, 10264319320, 122610174, 122610177, 122610178, 122610180, 122610191, 122610197, 122610203, 122610207, 122610213, 122610223, 122610226, 331380900, 4039134303, 4707599231, 5388097258, 5388097279, 331381099, 4707599238, 2452327712]",10,7,0,1,0,5,3,0,10,7,0,1,0,5,3,0,54,17,0,0,0,9,7,0
247,123484192,123034721,34.0483899,-117.9550291,34.0166845,-117.8916671,3,666.33,606.5,570.5,647.6,8560.781,8560.781,8407.968,"[123484192, 123234525, 123484195, 122956357, 122919194, 122956359, 122956367, 122694524, 4075354327, 4075354326, 4075354322, 4075354320, 4075354316, 4075354312, 4075354311, 3251231309, 4085603755, 3251231300, 3251231299, 3251231296, 3251231288, 3251231283, 3251231275, 3251362783, 3251362770, 3251362765, 3251362763, 3251362359, 3251362355, 3251362352, 3251362339, 3251362318, 3251362301, 3251362289, 3251362288, 3695570132, 123353346, 123556989, 123258115, 123556992, 122834087, 123585440, 123544979, 123458094, 123014738, 123418579, 122831497, 122831499, 123252836, 123095062, 123034721]","[123484192, 123234525, 123484195, 122956357, 122919194, 122956359, 122956367, 122694524, 4075354327, 4075354326, 4075354322, 4075354320, 4075354316, 4075354312, 4075354311, 3251231309, 4085603755, 3251231300, 3251231299, 3251231296, 3251231288, 3251231283, 3251231275, 3251362783, 3251362770, 3251362765, 3251362763, 3251362359, 3251362355, 3251362352, 3251362339, 3251362318, 3251362301, 3251362289, 3251362288, 3695570132, 123353346, 123556989, 123258115, 123556992, 122834087, 123585440, 123544979, 123458094, 123014738, 123418579, 122831497, 122831499, 123252836, 123095062, 123034721]","[123484192, 123234525, 123484195, 122956357, 122919194, 122956359, 122956367, 122694524, 4075354327, 122881879, 122704445, 122704428, 122956373, 122956376, 122706067, 122956380, 123396306, 123204200, 122950598, 122755036, 122622156, 123580456, 123422962, 123017261, 123252970, 122650180, 3251362763, 3251362359, 3251362355, 3251362352, 3251362339, 3251362318, 3251362301, 3251362289, 3251362288, 3695570132, 123353346, 123556989, 123258115, 123094181, 123094183, 123094184, 123094186, 122752323, 1916524065, 122834087, 123585440, 123544979, 123458094, 123014738, 123418579, 122831497, 122831499, 123252836, 123095062, 123034721]",16,2,0,0,0,5,5,0,16,2,0,0,0,5,5,0,9,2,0,0,0,8,8,0
248,1669532222,122999160,34.1182132,-118.2325404,34.075135,-118.2454457,3,586.2,383.1,376.8,376.8,7805.377,6961.732,6961.732,"[1669532222, 27566552, 4989900540, 27566555, 1669564210, 21663063, 1963997428, 7144845098, 17040712, 1782812735, 1792481492, 403618471, 318306214, 295205215, 295205157, 90577180, 6872663613, 364259673, 291676492, 291676493, 25936271, 10875061935, 10875061939, 1838405252, 38019514, 122999160]","[1669532222, 1669532224, 382651043, 1669539816, 1669532216, 1669539810, 1669539812, 25843055, 21663053, 17599027, 25843029, 20659722, 25583772, 1853531855, 1853531844, 25295829, 25295828, 1782824119, 1785835429, 1782812759, 1792481492, 403618471, 318306214, 295205215, 295205157, 90577180, 6872663613, 364259673, 291676492, 291676493, 25936271, 10875061935, 10875061939, 1838405252, 38019514, 122999160]","[1669532222, 1669532224, 382651043, 1669539816, 1669532216, 1669539810, 1669539812, 25843055, 21663053, 17599027, 25843029, 20659722, 25583772, 1853531855, 1853531844, 25295829, 25295828, 1782824119, 1785835429, 1782812759, 1792481492, 403618471, 318306214, 295205215, 295205157, 90577180, 6872663613, 364259673, 291676492, 291676493, 25936271, 10875061935, 10875061939, 1838405252, 38019514, 122999160]",3,0,0,0,0,3,1,1,7,0,0,0,0,4,3,0,7,0,0,0,0,4,3,0
249,1620498734,6652269604,33.9968463,-118.395463,34.2409433,-118.5273967,3,1423.69,1496.9,1456.9,2267.2,35768.308,35768.308,34762.428,"[1620498734, 2493593253, 8551631232, 4075091726, 3872966895, 1620475240, 1620475600, 1620475557, 1620475616, 1620475523, 1620475293, 1620475238, 61748089, 1717135214, 1614654916, 625976971, 625976977, 1614655071, 1613580489, 24960494, 1613371586, 2489774788, 2489774799, 1613371665, 1614656358, 2489774796, 1614656815, 283016035, 283016022, 283016049, 283016055, 338511634, 122416956, 283016688, 122511400, 269572572, 269572574, 1804672223, 269577055, 269579405, 26819499, 35317437, 293826694, 631892092, 123727793, 362706086, 362708680, 122491482, 362826332, 1887607901, 3835224574, 122395111, 35498901, 122650797, 1887606941, 122746824, 122746826, 122746828, 122746830, 122746833, 1882672822, 122704830, 122746845, 122746852, 35498896, 122746857, 122746859, 652286206, 122746864, 122746867, 122720268, 3513157795, 122598550, 6468789618, 2892609544, 6652269603, 6652269604]","[1620498734, 2493593253, 8551631232, 4075091726, 3872966895, 1620475240, 1620475600, 1620475557, 1620475616, 1620475523, 1620475293, 1620475238, 61748089, 1717135214, 1614654916, 625976971, 625976977, 1614655071, 1613580489, 24960494, 1613371586, 2489774788, 2489774799, 1613371665, 1614656358, 2489774796, 1614656815, 283016035, 283016022, 283016049, 283016055, 338511634, 122416956, 283016688, 122511400, 269572572, 269572574, 1804672223, 269577055, 269579405, 26819499, 35317437, 293826694, 631892092, 123727793, 362706086, 362708680, 122491482, 362826332, 1887607901, 3835224574, 122395111, 35498901, 122650797, 1887606941, 122746824, 122746826, 122746828, 122746830, 122746833, 1882672822, 122704830, 122746845, 122746852, 35498896, 122746857, 122746859, 652286206, 122746864, 122746867, 122720268, 3513157795, 122598550, 6468789618, 2892609544, 6652269603, 6652269604]","[1620498734, 1620498692, 1620498820, 3872966895, 1620475240, 1620475600, 1620475557, 1620475616, 1620475523, 1620475293, 1620475238, 61748089, 123035698, 1620475580, 21748299, 122666996, 1614655070, 122886587, 21300193, 122886580, 122886578, 122886576, 122886574, 21300194, 122655732, 122886564, 122842144, 21300195, 122886545, 122576027, 122886542, 21300198, 122886525, 122886523, 122886519, 122853237, 122886515, 122886513, 2203889427, 122886509, 21300202, 122886504, 11340668277, 1614656533, 739161505, 566542245, 247926190, 247925587, 247927122, 247927209, 247927166, 444056210, 122379572, 122467308, 7150314319, 7150314316, 7150314314, 123485495, 739132969, 338511724, 122416994, 122410033, 739132744, 9282174600, 123035835, 123035845, 123035850, 3627691143, 2490315850, 123568324, 122948034, 563232854, 563232869, 563232871, 563232883, 563232909, 122750913, 122937930, 122951374, 123602494, 123602504, 123091698, 123066475, 123270181, 123143172, 123114111, 123114129, 6486355707, 123335245, 123335248, 123335286, 123335299, 122839484, 123004931, 122742549, 122729898, 123440771, 123631901, 122621642, 123601611, 3531549243, 122852589, 122852591, 122852594, 122852598, 122937178, 122947470, 123099281, 123099283, 123099285, 123099294, 59834087, 59832572, 1836812366, 59832574, 364058447, 4046000739, 4046000742, 4046000746, 1882728988, 1836812408, 123099304, 364057693, 59834085, 364057692, 59834084, 364057660, 364057464, 364056934, 2853954742, 123099317, 363996762, 363996748, 59834078, 5575273338, 4291034552, 363996646, 652306376, 652306368, 368039519, 59834076, 363996593, 59834073, 123045484, 4035547112, 5702108710, 363996464, 363996373, 3639958694, 122630447, 123299796, 123293421, 294188572, 294188574, 122582647, 122582650, 367739509, 122582654, 7884291498, 122582660, 122720265, 122720268, 3513157795, 122598550, 6468789618, 2892609544, 6652269603, 6652269604]",19,1,0,0,0,4,4,0,19,1,0,0,0,4,4,0,60,6,0,0,0,10,9,0
250,1439574373,1912465308,34.0420532,-118.2326399,33.9033146,-118.2924868,3,1109.57,919.8,891.8,1229.4,21958.743,21958.743,18967.513,"[1439574373, 123010613, 122781723, 122620359, 122620356, 1737920261, 250730060, 123010621, 607992165, 122954789, 25062070, 1790748722, 1790748726, 67619212, 1738803667, 69091937, 25062101, 68214615, 68214664, 25062104, 308715042, 123281812, 1966359035, 1579623297, 806494481, 69037519, 304691319, 1613525394, 320112360, 1613525388, 1614922760, 304904119, 304904138, 38724023, 214306675, 1286041281, 1613487076, 269633216, 269633662, 269633667, 1613487054, 1618274479, 1613487052, 1614922586, 1613487017, 1613486978, 1720047723, 1720047679, 63809977, 1833401709, 3958807834, 3958808474, 592566521, 63863680, 1371537407, 1349626040, 5555463642, 5762064143, 452587741, 50782237, 5768963604, 306312170, 1716422020, 63965056, 5768963578, 5768963577, 1716422011, 1371443183, 1557351195, 122573971, 1716441489, 5437822642, 2479031918, 2479031922, 2479032002, 1912465307, 1912465308]","[1439574373, 123010613, 122781723, 122620359, 122620356, 1737920261, 250730060, 123010621, 607992165, 122954789, 25062070, 1790748722, 1790748726, 67619212, 1738803667, 69091937, 25062101, 68214615, 68214664, 25062104, 308715042, 123281812, 1966359035, 1579623297, 806494481, 69037519, 304691319, 1613525394, 320112360, 1613525388, 1614922760, 304904119, 304904138, 38724023, 214306675, 1286041281, 1613487076, 269633216, 269633662, 269633667, 1613487054, 1618274479, 1613487052, 1614922586, 1613487017, 1613486978, 1720047723, 1720047679, 63809977, 1833401709, 3958807834, 3958808474, 592566521, 63863680, 1371537407, 1349626040, 5555463642, 5762064143, 452587741, 50782237, 5768963604, 306312170, 1716422020, 63965056, 5768963578, 5768963577, 1716422011, 1371443183, 1557351195, 122573971, 1716441489, 5437822642, 2479031918, 2479031922, 2479032002, 1912465307, 1912465308]","[1439574373, 123010613, 1788078907, 123087194, 122781727, 123087192, 123087189, 123087186, 123087183, 122733826, 25062064, 25062067, 122594731, 122594735, 11332828172, 3844569243, 1788074020, 123066936, 1737963384, 1738436498, 24043448, 1738436499, 122594770, 122589830, 122594773, 21748260, 23964410, 122594782, 122594784, 250755072, 72092030, 26493029, 122594791, 122594794, 122594797, 122594799, 122594801, 122594803, 1837220084, 122594810, 122594812, 122594816, 122723252, 122723254, 122723259, 122723260, 122723262, 122723267, 122723271, 122723274, 122723278, 122723281, 122723284, 122723286, 1838279280, 122723207, 1716461276, 1716461393, 67666219, 1790748067, 123286557, 122931597, 123286559, 1773954388, 122742319, 123223731, 122647449, 1838283859, 1838283860, 123223734, 123223736, 123223739, 4343588852, 9971493637, 1716288048, 1716287963, 1716287762, 1716287816, 123120204, 122745700, 122888030, 123120207, 123016421, 122853185, 33078873, 33078871, 123101237, 123120211, 1716287955, 122659511, 122786416, 1716288005, 1716287758, 1716288055, 1716287805, 1716287930, 1716288090, 1716287897, 1716288082, 1716287786, 1716287796, 1716288086, 1716287831, 1716287935, 1716288064, 1716287784, 1716288008, 1716287719, 1716288076, 1716287880, 1716287782, 1716287957, 1716287775, 1716287933, 1716288024, 1716287998, 1716288049, 1716288031, 1716288056, 1716287953, 1716288089, 1716287961, 1716287853, 123120249, 1716287761, 1716288050, 1716288060, 1716287756, 1716288040, 1716287985, 1716288033, 1716287975, 1716288081, 1716287981, 1716287748, 1716287781, 1716288003, 122961742, 122796605, 1424379271, 1424378725, 123120274, 123120277, 1716287850, 1716288021, 123120283, 1716287807, 1716287950, 1716288079, 1716313669, 1716287704, 1716287900, 122920060, 1716313708, 5194453061, 1716313747, 322992019, 1716313618, 1966226217, 1716313716, 1716313750, 1268300953, 122791200, 1920910769, 322992024, 63876196, 21300141, 1716313740, 1716313647, 1716313654, 1716287987, 1716313705, 1716313718, 1716313714, 1716287696, 123281153, 122799793, 1774094901, 122513874, 1774095132, 122685697, 123281159, 306288490, 306312170, 1716422020, 63965056, 5226160523, 4196182608, 4196182605, 603489609, 1716441495, 122810143, 123152159, 1966230092, 123037701, 122951609, 123152161, 123152163, 1400642124, 123152167, 123152170, 2479031922, 2479032002, 1912465307, 1912465308]",14,0,0,0,0,2,4,1,14,0,0,0,0,2,4,1,59,3,0,0,0,9,8,0
251,122988609,122851886,34.3201022,-118.4565288,34.239365,-118.2690139,3,1089.5,933.2,927.3000000000001,1239.1,23410.292999999998,24508.803,21691.240999999998,"[122988609, 123220377, 122713614, 122713612, 123271692, 122820788, 1838214771, 1719250937, 1719250926, 1838216358, 1838182023, 1719250913, 1719250912, 1719250904, 1362371964, 1362371895, 1362370756, 1362370580, 2358202295, 2358202250, 2358202197, 2358202318, 308701579, 308701148, 308701321, 272812784, 354525953, 354125640, 2362614955, 354526275, 123063361, 354526490, 354524964, 123063338, 354519101, 122687168, 123347679, 355330574, 123205207, 123135275, 122851883, 122851886]","[122988609, 123220377, 122713614, 122713612, 123271692, 122820788, 1838214771, 1719250937, 1719250926, 1838216358, 1838182023, 1719250913, 1719250912, 1719250904, 1362371964, 1362371895, 1362370756, 1362370580, 2358202295, 2358202250, 2358202197, 2358202318, 308701579, 308701148, 308701321, 272812784, 2358202419, 355753994, 122415416, 122679966, 123291938, 322586193, 123063338, 354519101, 122687168, 123347679, 355330574, 123205207, 123135275, 122851883, 122851886]","[122988609, 123220380, 123279519, 123116194, 123239743, 123398601, 123722720, 1909536475, 123722717, 123010177, 122751861, 1909536460, 123256934, 123061620, 123535892, 123195316, 122759216, 122782046, 123170993, 122971187, 123692682, 123155953, 123697603, 123129242, 122895267, 122895266, 122828755, 122566908, 122828754, 122828753, 123002231, 123002245, 123271657, 123116024, 123271655, 123056761, 123271653, 122727758, 123271643, 1362371265, 1362371226, 1362371473, 1362370756, 1362370580, 2358202295, 2358202250, 2358202197, 2358202318, 308701579, 308700054, 308700273, 308700385, 308700386, 308700391, 272581353, 1978624369, 353320438, 1871963619, 1965982714, 123271446, 123271444, 123271442, 123271440, 123271438, 123120731, 123271435, 354912295, 353412530, 344994863, 353936695, 344994740, 318060051, 318060004, 318058888, 318059937, 318059144, 318059147, 318059148, 318059153, 318059155, 318059787, 122937726, 318060323, 123271414, 344993060, 25726933, 353257278, 344993376, 344993319, 344321125, 5827546508, 353313870, 354912814, 354081559, 354081715, 25726934, 354912815, 353909694, 25726936, 354514493, 354514932, 603977683, 5839732735, 354515339, 122915721, 122915702, 123205207, 123135275, 122851883, 122851886]",2,0,0,0,0,5,4,2,3,0,0,0,0,5,5,1,25,2,0,0,0,6,6,1
