,Unnamed: 0.1,Unnamed: 0,oid,oy,ox,oGEOID,oMOVEMENT_ID,did,dy,dx,dGEOID,dMOVEMENT_ID,uber_OD,sourceid,dstid,hod,mean_travel_time,standard_deviation_travel_time,geometric_mean_travel_time,geometric_standard_deviation_travel_time
432242,432242,3294188,123012908,33.7753501,-118.1980499,6037575802.0,661.0,1877368001,33.8413981,-118.1763386,6037571900.0,610.0,"(661.0, 610.0)",661.0,610.0,3,779.83,224.44,753.67,1.28
983421,983421,4098985,1790534493,34.1640148,-118.2206207,6037300901.0,349.0,910997348,34.0393659,-118.2198692,6037206050.0,1222.0,"(349.0, 1222.0)",349.0,1222.0,3,1010.83,393.67,907.32,1.67
788979,788979,1972956,269461651,34.0637685,-118.2060252,6037203300.0,1197.0,122644792,34.0553298,-118.114582,6037482202.0,1765.0,"(1197.0, 1765.0)",1197.0,1765.0,3,523.25,120.86,512.72,1.21
666070,666070,197321,123419265,34.1483153,-117.9048895,6037400605.0,44.0,1211029689,34.1350096,-118.0694089,6037463103.0,2279.0,"(44.0, 2279.0)",44.0,2279.0,3,949.91,191.96,930.34,1.23
494249,494249,4770554,123098126,34.0613084,-118.4608958,6037265410.0,1539.0,456495236,34.1233428,-118.3756625,6037143901.0,1039.0,"(1539.0, 1039.0)",1539.0,1039.0,3,996.73,431.24,925.07,1.44
1102339,1102339,3854469,4020572884,33.7753419,-118.1437388,6037577000.0,683.0,123594599,33.8655307,-118.353428,6037650300.0,2035.0,"(683.0, 2035.0)",683.0,2035.0,3,1321.98,342.24,1278.63,1.3
26951,26951,4442109,29409696,34.2245984,-118.5688657,6037113423.0,792.0,122693948,34.2913748,-118.5062439,6037106642.0,749.0,"(792.0, 749.0)",792.0,749.0,3,816.08,290.59,782.61,1.3
415114,415114,2360343,122992633,33.9364531,-118.2586913,6037240902.0,1495.0,123662023,33.9610872,-118.2870632,6037238320.0,1470.0,"(1495.0, 1470.0)",1495.0,1470.0,3,458.0,155.71,434.72,1.37
204690,204690,4414009,122734189,34.0312093,-118.390933,6037269800.0,1566.0,123228362,34.1433663,-118.4790363,6037141500.0,1026.0,"(1566.0, 1026.0)",1566.0,1026.0,3,649.77,305.41,619.38,1.3
450395,450395,3430326,123037737,33.9421541,-118.0008353,6037503402.0,2140.0,7192376626,33.9020445,-118.1021796,6037551900.0,1777.0,"(2140.0, 1777.0)",2140.0,1777.0,3,1182.0,222.55,1160.01,1.22
885807,885807,2360728,789102992,33.9419929,-118.072791,6037502700.0,1942.0,1746457418,34.0006293,-118.1635043,6037532303.0,187.0,"(1942.0, 187.0)",1942.0,187.0,3,536.71,249.2,487.62,1.55
1188697,1188697,120176,10302230343,33.7688901,-118.3074938,6037980015.0,1689.0,143355853,33.9453344,-118.3930422,6037980028.0,1697.0,"(1689.0, 1697.0)",1689.0,1697.0,3,1411.41,528.55,1331.57,1.39
906728,906728,262637,1583459163,34.1123889,-117.940177,6037404600.0,509.0,591310947,34.1549215,-118.0784922,6037463000.0,1837.0,"(509.0, 1837.0)",509.0,1837.0,3,620.82,289.2,577.31,1.42
633043,633043,3853775,123335457,34.007514,-118.094465,6037500600.0,1854.0,122689312,34.0616355,-118.1564981,6037482001.0,1760.0,"(1854.0, 1760.0)",1854.0,1760.0,3,955.9,187.33,938.06,1.21
504252,504252,3775085,123112900,34.0284092,-118.3958351,6037270101.0,1572.0,122850787,34.1503487,-118.4365846,6037141201.0,1020.0,"(1572.0, 1020.0)",1572.0,1020.0,3,1032.57,513.6,963.51,1.38
745005,745005,3243624,123673275,33.9561089,-118.4043692,6037278001.0,1623.0,1717039088,33.9019008,-118.3558349,6037603901.0,573.0,"(1623.0, 573.0)",1623.0,573.0,3,832.69,303.44,781.29,1.43
1111228,1111228,2661266,4048341277,34.0707142,-117.8724112,6037406300.0,2081.0,123439468,34.060922,-117.9394436,6037406702.0,2089.0,"(2081.0, 2089.0)",2081.0,2089.0,3,454.46,165.11,429.99,1.38
598604,598604,4239927,123273875,34.0315874,-118.0158316,6037408303.0,2230.0,122716189,34.039146,-118.4122986,6037269300.0,1561.0,"(2230.0, 1561.0)",2230.0,1561.0,3,1530.33,196.24,1516.73,1.15
951015,951015,2098611,1719348961,33.9640261,-118.3682738,6037601401.0,497.0,363873944,34.1107462,-118.3341096,6037189600.0,1093.0,"(497.0, 1093.0)",497.0,1093.0,3,1433.18,151.05,1426.36,1.1
37128,37128,1516031,72260365,34.0272195,-118.232187,6037206051.0,1220.0,539319557,34.0117341,-118.4924339,6037701902.0,1965.0,"(1220.0, 1965.0)",1220.0,1965.0,3,1081.01,200.32,1063.68,1.19
928034,928034,956861,1710241506,33.9283088,-118.0814265,6037550101.0,1773.0,2739999452,33.9201959,-118.2096729,6037540501.0,1706.0,"(1773.0, 1706.0)",1773.0,1706.0,3,920.86,413.32,847.33,1.48
932652,932652,3383494,1714317831,33.7830657,-118.2806361,6037294302.0,1643.0,2909944990,33.8731051,-118.0831827,6037554801.0,39.0,"(1643.0, 39.0)",1643.0,39.0,3,1027.77,263.06,999.61,1.25
990612,990612,2380008,1832079933,34.1189135,-118.2597457,6037187101.0,1078.0,1934014770,34.1773756,-118.2758698,6037301300.0,357.0,"(1078.0, 357.0)",1078.0,357.0,3,477.18,134.18,462.91,1.26
534920,534920,3132187,123160830,33.9873833,-117.9890008,6037408503.0,2234.0,122692157,33.9319498,-118.0072626,6037503502.0,2320.0,"(2234.0, 2320.0)",2234.0,2320.0,3,644.0,235.6,607.74,1.39
469928,469928,3705466,123063594,34.0943633,-118.3483472,6037189906.0,1097.0,616549794,33.9191112,-118.0723888,6037555300.0,1773.0,"(1097.0, 1773.0)",1097.0,1773.0,3,1559.8,439.37,1514.91,1.25
657385,657385,2341256,123396139,34.0488448,-118.248322,6037207305.0,1228.0,7237711245,34.0624483,-118.371634,6037216301.0,1325.0,"(1228.0, 1325.0)",1228.0,1325.0,3,1039.78,380.13,1001.82,1.27
496695,496695,4003495,123101731,33.9720309,-117.8841544,6037408703.0,2246.0,122608448,33.995108,-117.9116322,6037980035.0,465.0,"(2246.0, 465.0)",2246.0,465.0,3,536.37,282.1,456.26,1.83
1175629,1175629,3924184,8857211120,33.9426092,-118.1379392,6037551300.0,277.0,9854263126,33.8857092,-118.0290207,6037980034.0,1948.0,"(277.0, 1948.0)",277.0,1948.0,3,840.17,180.09,822.84,1.22
532214,532214,2579395,123156213,33.7934973,-118.2138168,6037578000.0,623.0,6572128002,33.787934,-118.1621823,6037575101.0,651.0,"(623.0, 651.0)",623.0,651.0,3,607.07,256.23,553.56,1.55
336897,336897,452821,122892746,33.7962155,-118.1785159,6037573300.0,630.0,847822632,33.9387739,-118.1813706,6037536104.0,2008.0,"(630.0, 2008.0)",630.0,2008.0,3,948.48,282.93,914.58,1.29
206960,206960,4789448,122736603,34.0777364,-118.2879911,6037192700.0,1142.0,123114277,34.2327911,-118.5510688,6037115301.0,800.0,"(1142.0, 800.0)",1142.0,800.0,3,1655.5,306.95,1629.92,1.19
133421,133421,1599473,122654052,33.8056688,-118.0663158,6059110108.0,2658.0,1877490756,33.9236528,-118.3743804,6037602201.0,2427.0,"(2658.0, 2427.0)",2658.0,2427.0,3,1890.91,398.67,1849.31,1.24
957253,957253,1733955,1722417286,33.9319666,-118.2166041,6037540300.0,1705.0,123328023,33.9003606,-118.0816415,6037552700.0,1787.0,"(1705.0, 1787.0)",1705.0,1787.0,3,1027.86,172.09,1013.15,1.19
1065548,1065548,1481982,3448265137,34.1052209,-117.831766,6037401312.0,1918.0,11118261652,34.1502023,-118.0704984,6037463103.0,2279.0,"(1918.0, 2279.0)",1918.0,2279.0,3,976.0,246.51,950.17,1.25
231575,231575,821499,122764811,33.9855163,-118.4372641,6037275313.0,1606.0,122977344,34.0735612,-118.3511018,6037214000.0,1310.0,"(1606.0, 1310.0)",1606.0,1310.0,3,1323.83,435.78,1263.69,1.34
1006202,1006202,2159116,1847700212,33.7805705,-118.308279,6037293306.0,1637.0,1828529256,33.8065771,-118.3510732,6037651222.0,2054.0,"(1637.0, 2054.0)",1637.0,2054.0,3,506.95,232.57,474.07,1.39
790093,790093,2372083,269585984,34.1512966,-118.4509509,6037141304.0,1024.0,361450251,34.2012004,-118.403121,6037123301.0,869.0,"(1024.0, 869.0)",1024.0,869.0,3,701.03,250.27,667.98,1.34
661404,661404,4846302,123408814,34.0325348,-118.3470202,6037219700.0,1351.0,123537574,33.8422285,-118.276731,6037543801.0,165.0,"(1351.0, 165.0)",1351.0,165.0,3,1543.69,1223.48,1319.61,1.61
1069608,1069608,922880,3574960293,33.8893546,-118.2959521,6037603101.0,334.0,122753277,33.8127891,-118.3380007,6037651101.0,2050.0,"(334.0, 2050.0)",334.0,2050.0,3,1041.25,374.56,984.51,1.38
730893,730893,4172854,123624613,33.9342646,-118.028833,6037503201.0,2316.0,1710100010,33.9269275,-118.0337191,6037503105.0,2314.0,"(2316.0, 2314.0)",2316.0,2314.0,3,164.18,136.37,118.82,2.59
278947,278947,1802803,122818468,34.0197359,-118.500879,6037701402.0,1956.0,122978686,34.0801717,-118.3648098,6037194401.0,1147.0,"(1956.0, 1147.0)",1956.0,1147.0,3,1237.36,262.53,1213.13,1.21
343709,343709,2497164,122900292,34.2272926,-118.4206793,6037119001.0,819.0,253879581,33.9408927,-118.0982728,6037577800.0,264.0,"(819.0, 264.0)",819.0,264.0,3,1600.0,48.63,1599.26,1.03
964588,964588,2969677,1738745878,34.1631375,-118.5621382,6037139402.0,1008.0,123090353,34.0633956,-118.4588678,6037265410.0,1539.0,"(1008.0, 1539.0)",1008.0,1539.0,3,789.19,287.34,754.29,1.32
904828,904828,1594417,1514552134,34.1079568,-118.3781578,6037194200.0,1145.0,123557573,34.1667534,-118.5163698,6037139600.0,1012.0,"(1145.0, 1012.0)",1145.0,1012.0,3,1348.4,275.45,1320.81,1.23
747270,747270,2257409,123683571,34.097193,-117.8415413,6037403703.0,1919.0,122514284,34.1216169,-117.9063144,6037404301.0,50.0,"(1919.0, 50.0)",1919.0,50.0,3,541.29,28.12,540.55,1.05
129211,129211,2675835,122649878,33.8579285,-118.2396029,6037543321.0,156.0,1840733193,33.8946356,-118.3576564,6037603902.0,573.0,"(156.0, 573.0)",156.0,573.0,3,1031.64,559.68,929.96,1.52
20418,20418,3028891,26511803,34.1547072,-118.2502007,6037301901.0,367.0,1872058740,34.0959196,-118.2611348,6037195500.0,1155.0,"(367.0, 1155.0)",367.0,1155.0,3,662.9,306.53,604.98,1.52
909142,909142,65112,1613525409,34.0708569,-118.264081,6037195720.0,1158.0,1712565707,34.0310765,-118.4547338,6037267600.0,1554.0,"(1158.0, 1554.0)",1158.0,1554.0,3,1002.26,247.88,974.92,1.26
879634,879634,4955421,681283306,33.8890679,-118.1052598,6037553000.0,1790.0,122927839,33.9499413,-118.1956333,6037536000.0,2005.0,"(1790.0, 2005.0)",1790.0,2005.0,3,765.31,196.85,743.73,1.26
94899,94899,427254,122611653,34.0075989,-117.9851922,6037408402.0,2232.0,268528918,34.0765931,-118.0462417,6037432801.0,301.0,"(2232.0, 301.0)",2232.0,301.0,3,509.02,155.77,491.67,1.28
683234,683234,1755374,123470026,33.8937661,-118.0199291,6037503902.0,554.0,122670715,33.8236057,-118.0303952,6059110109.0,2558.0,"(554.0, 2558.0)",554.0,2558.0,3,583.33,89.85,576.66,1.16
1034929,1034929,2572539,2142269220,33.8873367,-118.3485784,6037604101.0,576.0,122904207,34.0875635,-118.4243843,6037700700.0,114.0,"(576.0, 114.0)",576.0,114.0,3,1136.57,104.95,1131.67,1.1
1140057,1140057,666030,6128737129,33.7567546,-118.1221041,6037577501.0,688.0,122716385,33.7962316,-118.1351563,6037574202.0,639.0,"(688.0, 639.0)",688.0,639.0,3,829.9,185.41,809.67,1.25
325819,325819,1511215,122880436,34.1017993,-118.2874041,6037189101.0,1086.0,122677612,34.0850246,-118.3028005,6037191610.0,1125.0,"(1086.0, 1125.0)",1086.0,1125.0,3,512.16,255.58,471.55,1.45
102920,102920,2232696,122620351,34.0434579,-118.2365312,6037206051.0,1220.0,122844902,34.0420441,-118.386056,6037269602.0,1564.0,"(1220.0, 1564.0)",1220.0,1564.0,3,883.82,308.31,835.27,1.39
320867,320867,2546974,122871648,34.2301712,-118.4775004,6037117404.0,812.0,123771921,34.1602297,-118.4801619,6037141400.0,1025.0,"(812.0, 1025.0)",812.0,1025.0,3,372.16,298.72,321.65,1.6
63140,63140,3592362,122569683,33.913714,-118.137601,6037551801.0,284.0,1718847159,33.8696317,-118.3522905,6037650300.0,2035.0,"(284.0, 2035.0)",284.0,2035.0,3,1425.8,329.2,1388.58,1.26
728540,728540,4956836,123615116,34.0685625,-118.1276155,6037481713.0,1758.0,122644302,34.0826868,-117.9384666,6037405302.0,2076.0,"(1758.0, 2076.0)",1758.0,2076.0,3,849.5,350.15,793.99,1.42
574646,574646,2810932,123227716,34.035846,-118.1472178,6037482701.0,1767.0,123398995,33.8887605,-118.1946539,6037542200.0,205.0,"(1767.0, 205.0)",1767.0,205.0,3,771.18,181.94,752.33,1.24
951363,951363,4060741,1719349042,33.9642861,-118.3675498,6037601401.0,497.0,122740210,34.035216,-118.2915729,6037221601.0,1367.0,"(497.0, 1367.0)",497.0,1367.0,3,1006.74,227.75,982.3,1.25
1046285,1046285,2036132,2481908876,33.8783027,-118.0997358,6037554521.0,183.0,1711756394,33.835299,-118.0022882,6059110201.0,2537.0,"(183.0, 2537.0)",183.0,2537.0,3,653.4,568.18,547.56,1.71
789035,789035,4582102,269569791,34.1442245,-118.4156854,6037143902.0,1040.0,1717101532,33.957376,-118.3686215,6037601401.0,497.0,"(1040.0, 497.0)",1040.0,497.0,3,1556.67,250.23,1537.81,1.17
397567,397567,3782789,122971668,34.1519364,-118.100579,6037462800.0,1835.0,879720892,34.0666375,-118.1502364,6037481902.0,22.0,"(1835.0, 22.0)",1835.0,22.0,3,1345.45,391.97,1294.78,1.31
540197,540197,4066626,123168707,34.0503049,-118.2181801,6037203500.0,1198.0,3575124903,34.03078,-118.4634291,6037701801.0,1963.0,"(1198.0, 1963.0)",1198.0,1963.0,3,1081.24,273.92,1049.51,1.27
1175778,1175778,922207,8873833259,34.0544713,-118.2498783,6037207400.0,1230.0,122969429,34.2114362,-118.2083565,6037460502.0,517.0,"(1230.0, 517.0)",1230.0,517.0,3,914.64,201.23,895.03,1.22
886539,886539,3084115,806494647,34.0473898,-118.267037,6037207711.0,1233.0,123107665,34.2445182,-118.4154963,6037104821.0,731.0,"(1233.0, 731.0)",1233.0,731.0,3,1399.57,485.63,1335.55,1.33
270437,270437,1066931,122809907,34.0293221,-118.3544722,6037219800.0,1352.0,2418090855,33.8526575,-118.2803599,6037543801.0,165.0,"(1352.0, 165.0)",1352.0,165.0,3,1203.07,316.55,1165.2,1.28
277482,277482,3174247,122816717,34.1394644,-117.8218824,6037400404.0,385.0,268882249,34.1332426,-117.9530082,6037404600.0,509.0,"(385.0, 509.0)",385.0,509.0,3,901.43,130.98,891.97,1.16
79085,79085,2641490,122590872,33.9174031,-118.0266794,6037503106.0,2315.0,1775419777,34.0349055,-118.2121408,6037204700.0,1211.0,"(2315.0, 1211.0)",2315.0,1211.0,3,1155.9,245.81,1133.05,1.21
1185262,1185262,3459109,9923204684,33.9888166,-118.397261,6037703003.0,253.0,1728594342,33.8041009,-118.142799,6037574202.0,639.0,"(253.0, 639.0)",253.0,639.0,3,1192.63,227.43,1176.21,1.17
43555,43555,2153675,122417487,33.8777182,-118.0727145,6037554514.0,177.0,401422831,33.8471033,-118.285126,6037543501.0,2395.0,"(177.0, 2395.0)",177.0,2395.0,3,1062.35,446.14,987.52,1.44
1079163,1079163,1850299,3769264148,34.1407688,-118.1527422,6037463700.0,1844.0,3933785711,33.9228159,-118.100447,6037550301.0,1776.0,"(1844.0, 1776.0)",1844.0,1776.0,3,1553.67,336.07,1520.2,1.23
1188927,1188927,1062230,10316157929,34.0264811,-118.219633,6037206050.0,1222.0,2969534760,33.917824,-117.898326,6059001504.0,2524.0,"(1222.0, 2524.0)",1222.0,2524.0,3,2083.0,753.93,1979.85,1.35
828261,828261,52104,340769824,33.8257619,-118.2457787,6037543903.0,167.0,123151925,34.0636733,-118.4629203,6037265410.0,1539.0,"(167.0, 1539.0)",167.0,1539.0,3,1268.93,283.63,1239.61,1.24
171266,171266,1678538,122693678,34.152236,-118.625954,6037137402.0,997.0,123056449,34.1505491,-118.6363245,6037800204.0,149.0,"(997.0, 149.0)",997.0,149.0,3,227.96,371.07,123.52,2.7
550431,550431,2870183,123183198,34.0235393,-117.9894392,6037408401.0,2231.0,123193978,33.9903336,-118.1388816,6037532303.0,187.0,"(2231.0, 187.0)",2231.0,187.0,3,981.0,189.45,964.07,1.2
260391,260391,235487,122797539,34.0275803,-118.1739889,6037531503.0,2344.0,122961718,33.9609886,-118.2430971,6037535300.0,2371.0,"(2344.0, 2371.0)",2344.0,2371.0,3,798.86,214.74,775.88,1.26
340435,340435,3213036,122896750,33.9969143,-117.9407364,6037408623.0,2237.0,123452775,34.1587992,-118.0318732,6037430600.0,24.0,"(2237.0, 24.0)",2237.0,24.0,3,1225.92,161.89,1216.25,1.13
878396,878396,605569,663949833,33.7506016,-118.1276604,6037577504.0,689.0,123018296,33.8039032,-118.1239885,6037574300.0,640.0,"(689.0, 640.0)",689.0,640.0,3,759.57,296.19,706.79,1.45
120497,120497,4632018,122639725,34.1510276,-118.2201209,6037300902.0,350.0,1838396749,34.068853,-118.2333428,6037206010.0,1218.0,"(350.0, 1218.0)",350.0,1218.0,3,1252.94,519.47,1138.18,1.57
322014,322014,2833100,122873175,34.2084614,-118.3681509,6037122120.0,855.0,123597372,34.1048172,-118.3401691,6037189702.0,1095.0,"(855.0, 1095.0)",855.0,1095.0,3,1025.43,296.2,988.98,1.3
958520,958520,4977928,1726945486,33.9867374,-118.4672912,6037273502.0,1596.0,122501959,33.900085,-118.3721352,6037602302.0,414.0,"(1596.0, 414.0)",1596.0,414.0,3,1010.35,195.71,994.54,1.19
1017269,1017269,183941,1905914802,33.8471522,-118.1322746,6037570800.0,536.0,384342280,33.9129501,-118.1330787,6037551801.0,284.0,"(536.0, 284.0)",536.0,284.0,3,703.0,249.88,661.39,1.42
541188,541188,1802827,123171531,34.2701662,-118.4977661,6037111100.0,773.0,122782945,34.0798254,-118.2891963,6037192700.0,1142.0,"(773.0, 1142.0)",773.0,1142.0,3,1238.38,239.11,1216.04,1.21
338378,338378,384227,122894220,33.9490723,-118.354968,6037601202.0,491.0,122795464,33.9174248,-118.3688432,6037602201.0,2427.0,"(491.0, 2427.0)",491.0,2427.0,3,499.25,198.7,462.21,1.49
27607,27607,1674933,29570298,34.1567518,-118.379205,6037125402.0,1031.0,122638523,34.2961452,-118.4477669,6037107020.0,756.0,"(1031.0, 756.0)",1031.0,756.0,3,1009.67,128.9,1002.24,1.13
224158,224158,4026700,122753108,33.8671709,-118.1555925,6037570100.0,586.0,1775532200,33.9341178,-118.2295076,6037540400.0,2375.0,"(586.0, 2375.0)",586.0,2375.0,3,732.82,361.24,674.48,1.46
1098938,1098938,1528574,4011596219,33.8818439,-118.1815315,6037570202.0,587.0,296992983,33.7946647,-118.3293132,6037651101.0,2050.0,"(587.0, 2050.0)",587.0,2050.0,3,958.0,47.74,956.79,1.05
27670,27670,400032,30235892,33.8044889,-118.1589315,6037573402.0,1974.0,1966229386,33.9202261,-118.2915638,6037291110.0,1625.0,"(1974.0, 1625.0)",1974.0,1625.0,3,995.73,308.54,955.98,1.32
147408,147408,4238278,122669416,33.95566,-118.1405346,6037550801.0,269.0,122575846,33.8992575,-118.1059212,6037553000.0,1790.0,"(269.0, 1790.0)",269.0,1790.0,3,640.06,334.2,583.22,1.48
1183398,1183398,492115,9764565529,34.0863216,-117.9077033,6037405702.0,231.0,122646967,34.0942622,-117.9293491,6037405400.0,2196.0,"(231.0, 2196.0)",231.0,2196.0,3,200.49,150.1,171.47,1.68
554631,554631,2940904,123191252,34.0186471,-118.0609843,6037500403.0,1851.0,122862736,33.9118682,-118.03065,6037504101.0,557.0,"(1851.0, 557.0)",1851.0,557.0,3,1282.67,202.57,1264.22,1.19
1082099,1082099,490717,3830436640,33.8428608,-118.3091976,6037650901.0,2046.0,3840632661,33.8044255,-118.2207008,6037572600.0,620.0,"(2046.0, 620.0)",2046.0,620.0,3,880.3,224.46,853.13,1.28
893600,893600,351006,1100723220,34.0534993,-118.0024997,6037407002.0,459.0,26493038,34.0030163,-118.1677621,6037532302.0,186.0,"(459.0, 186.0)",459.0,186.0,3,1110.62,477.5,1021.64,1.49
67252,67252,101083,122575612,34.1048924,-118.1614893,6037480703.0,2013.0,4049747230,34.0289566,-118.2190307,6037206050.0,1222.0,"(2013.0, 1222.0)",2013.0,1222.0,3,740.44,262.64,702.41,1.37
296994,296994,4919835,122840908,34.0000955,-118.300169,6037232200.0,1427.0,123289722,33.9338286,-118.3047062,6037600302.0,2416.0,"(1427.0, 2416.0)",1427.0,2416.0,3,694.63,176.59,673.35,1.28
280854,280854,4503052,122820846,33.9480606,-118.0378824,6037502901.0,2309.0,1746457382,33.9999874,-118.1616105,6037532303.0,187.0,"(2309.0, 187.0)",2309.0,187.0,3,822.9,221.3,784.77,1.4
336820,336820,4018955,122892694,33.9970551,-117.8543212,6037403326.0,254.0,268167228,34.0880301,-118.0956424,6037481404.0,1934.0,"(254.0, 1934.0)",254.0,1934.0,3,1232.86,68.82,1230.89,1.06
551075,551075,151062,123184045,34.0580291,-118.3091052,6037212620.0,1298.0,123153176,34.1202432,-118.3214903,6037189400.0,1091.0,"(1298.0, 1091.0)",1298.0,1091.0,3,877.14,394.77,811.28,1.45
820865,820865,1759082,321429246,33.8800881,-118.3803637,6037620801.0,1718.0,8218191055,34.0132914,-118.4811187,6037701802.0,1964.0,"(1718.0, 1964.0)",1718.0,1964.0,3,1023.18,242.62,994.34,1.28
76248,76248,1192141,122586853,34.206598,-118.5251656,6037131802.0,949.0,122490542,33.9689309,-118.3624524,6037601302.0,495.0,"(949.0, 495.0)",949.0,495.0,3,1599.25,237.18,1583.17,1.15
146654,146654,2119612,122668871,34.0154823,-118.4353754,6037271500.0,1579.0,305532116,34.1721163,-118.4681867,6037980024.0,1695.0,"(1579.0, 1695.0)",1579.0,1695.0,3,785.88,63.38,783.33,1.08
904567,904567,134999,1506934209,34.2417468,-118.5519695,6037115301.0,800.0,123706029,34.0704601,-118.4650979,6037265410.0,1539.0,"(800.0, 1539.0)",800.0,1539.0,3,1464.5,341.53,1429.59,1.24
50910,50910,4355339,122538752,34.1116452,-118.4473082,6037261200.0,1514.0,4075773119,34.201266,-118.4684313,6037127300.0,911.0,"(1514.0, 911.0)",1514.0,911.0,3,1015.57,433.68,939.39,1.46
693140,693140,1966123,123500265,34.0692064,-118.3474174,6037214505.0,1314.0,123087199,34.0401539,-118.2329291,6037206051.0,1220.0,"(1314.0, 1220.0)",1314.0,1220.0,3,1031.67,227.4,1011.4,1.21
164201,164201,2682801,122685703,33.932884,-118.2848085,6037241202.0,1501.0,123167657,33.831752,-118.186455,,610.0,"(1501.0, 610.0)",1501.0,610.0,3,1093.5,242.01,1066.92,1.25
59043,59043,4356779,122563586,34.0068956,-118.4912687,6037701902.0,1965.0,122888807,34.0508629,-118.2605255,6037207711.0,1233.0,"(1965.0, 1233.0)",1965.0,1233.0,3,958.45,208.55,940.15,1.21
1066999,1066999,107573,3485129756,33.8931063,-118.046918,6037980034.0,1948.0,122935368,33.9425457,-118.0256022,6037503302.0,2318.0,"(1948.0, 2318.0)",1948.0,2318.0,3,700.5,329.37,641.97,1.49
230014,230014,4165935,122762738,33.8450458,-118.0900208,6037555001.0,526.0,122891954,33.8533446,-118.0352732,6059110301.0,2540.0,"(526.0, 2540.0)",526.0,2540.0,3,473.26,165.13,452.49,1.32
617481,617481,811986,123305627,34.0790492,-118.293253,6037192610.0,1140.0,122808639,34.0806548,-118.3024257,6037192520.0,1139.0,"(1140.0, 1139.0)",1140.0,1139.0,3,107.22,104.41,77.81,2.39
860915,860915,213779,563320339,34.0697449,-117.9267355,6037406702.0,2089.0,122954904,34.028642,-117.9287864,6037407802.0,2216.0,"(2089.0, 2216.0)",2089.0,2216.0,3,483.0,170.43,428.55,2.0
791682,791682,4637901,269633955,34.0074071,-118.279439,6037231800.0,1423.0,269610279,34.0334448,-118.1756951,6037531503.0,2344.0,"(1423.0, 2344.0)",1423.0,2344.0,3,569.52,195.12,546.81,1.3
324202,324202,2828587,122875547,34.1428845,-118.0578974,6037430701.0,25.0,123320422,34.1097792,-118.1115987,6037480201.0,1927.0,"(25.0, 1927.0)",25.0,1927.0,3,552.33,201.65,522.7,1.37
216988,216988,3091963,122745576,33.9300603,-118.2777014,6037241001.0,1496.0,123503886,33.9505378,-118.2374306,6037242201.0,1506.0,"(1496.0, 1506.0)",1496.0,1506.0,3,425.28,192.66,395.02,1.43
221899,221899,485169,122750605,33.8640922,-118.3448224,6037650300.0,2035.0,123053156,33.8112641,-118.2803668,6037543607.0,161.0,"(2035.0, 161.0)",2035.0,161.0,3,747.31,214.63,718.66,1.32
1195848,1195848,2584334,11201713925,34.0849005,-118.3775761,6037700400.0,2110.0,122810264,33.9164313,-118.3743539,6037980013.0,325.0,"(2110.0, 325.0)",2110.0,325.0,3,1434.44,367.7,1397.51,1.24
447224,447224,1874465,123033377,33.7988325,-118.270344,6037543703.0,164.0,7731022310,33.7768809,-118.2141297,6037980033.0,696.0,"(164.0, 696.0)",164.0,696.0,3,634.17,113.03,623.24,1.21
147046,147046,3671162,122669072,34.3247539,-118.4238892,6037106020.0,734.0,122847333,34.206853,-118.4096955,6037121600.0,850.0,"(734.0, 850.0)",734.0,850.0,3,851.92,384.25,771.24,1.59
444866,444866,4404460,123028926,34.0496058,-117.9832343,6037407002.0,2210.0,1103490125,34.0684537,-118.1503791,6037481902.0,22.0,"(2210.0, 22.0)",2210.0,22.0,3,991.83,374.16,933.78,1.4
508926,508926,1565622,123118086,33.917506,-118.143071,6037551700.0,283.0,122406413,34.0385639,-118.2788033,6037224200.0,1382.0,"(283.0, 1382.0)",283.0,1382.0,3,1288.55,470.37,1211.77,1.41
78931,78931,652527,122590424,33.7705607,-118.3645405,6037670417.0,1868.0,3830446989,33.8779497,-118.343823,6037604102.0,576.0,"(1868.0, 576.0)",1868.0,576.0,3,852.96,100.18,847.11,1.12
1107348,1107348,4505888,4028808209,33.9533413,-118.042768,6037504200.0,2310.0,122629669,33.9884624,-117.9504438,6037408624.0,2238.0,"(2310.0, 2238.0)",2310.0,2238.0,3,886.17,96.35,880.78,1.12
148665,148665,3114353,122670821,33.9830979,-117.8663658,6037408707.0,2174.0,123585086,34.0366389,-118.0047224,6037408303.0,2230.0,"(2174.0, 2230.0)",2174.0,2230.0,3,1049.27,291.7,1006.96,1.34
578514,578514,4837830,123234020,34.0943736,-118.324461,6037190801.0,1110.0,123639816,33.9853162,-118.2174242,6037532500.0,435.0,"(1110.0, 435.0)",1110.0,435.0,3,1094.67,167.07,1083.22,1.15
323925,323925,434197,122874973,34.0461796,-118.0880342,6037482404.0,2288.0,122682132,34.0391932,-118.4006791,6037269000.0,1559.0,"(2288.0, 1559.0)",2288.0,1559.0,3,1253.0,307.88,1223.52,1.23
724923,724923,3436122,123602917,34.0318857,-117.8355925,6037403403.0,2066.0,123073433,33.9123115,-118.1688604,6037536202.0,1802.0,"(2066.0, 1802.0)",2066.0,1802.0,3,2057.86,278.43,2039.46,1.14
838623,838623,986109,364259673,34.0965806,-118.2453651,6037197410.0,1167.0,122719184,34.0217624,-118.2706468,6037224600.0,1387.0,"(1167.0, 1387.0)",1167.0,1387.0,3,671.18,513.24,569.95,1.64
