Unnamed: 0,oid,did,oy,ox,dy,dx,hour_of_day,uber_time,penalized_total_time,freeflow_travel_time,shortest_path_travel_time,penalized_distance,freeflow_distance,shortest_path_distance,distance,duration,polyline
142,123671081,26427612,34.2164719,-118.3618055,33.9913092,-118.4017953,10,2274.1,1708.2,1656.2,1966.5,40173.874,40173.874,30464.653,47497,2346,}{yoEhplqUpHD^HeDtFwD`GsIzNqFfJoHuFEOqD{CiBsAGr@TdIEnBIv@L\c@~Bm@|Bs@lB{@fB{@rAsJrMaA`B{@rB{@rCc@lB]rCOrBEdC`@fWZtSE|CQ~C_@vCi@lCy@pCqIbUIZiDdJu@nCs@nDg@zD_Gvp@GRw@lHk@pCq@`CoApCiAjBiNhQ}DbFw@|@_LhLyJ`LaR`SuLlM}e@dh@{NdP{CbD{A~Ao@d@sV~W]JwBfBkBlAyR`JqA|@}@~@u@dA[l@k@xA[hA[fBKvAAdBFpBrAjRPpEBbECxVApIE~Q?dDM\a@vUa@tIQtE?xHFpKLdBZzAf@rAr@hAr@t@dAt@jAb@fAR|@DvJ[XDjMe@RYtBBli@JfDCtOFtAH`M~AtBLle@Ltb@NrrBb@|`@LvWD~TBrDLdDXrQzBpDRbDDdw@_@`COfBWzBg@nCeA~Ay@ha@cXvBiA~Aq@rC}@xCo@bCYzCQfTOfBHpBVpBf@dBn@|FvCxBx@dB^nAN~AF~g@_@vCS`C]lFsArG_BV?|Ca@tBMxC?lCL~BV`BZrCv@|Ah@~NhG~E~AlD`AjDl@hCZvCNzCBrCGtJk@pCAfCH~CZ|Cj@~n@tNjC|@tB`ApBlAlXrSrIfGzGdFzAz@hBt@lBd@pBTlUr@`@HnGNhBGjBU`B]pAc@vAo@h\oT~Au@lBk@`B[hBMnA?fBHfBVhHxAhBRpBBrBKjBWjBg@lB{@vE}BbBk@~AY`YiCrNkAlWoBvC]|Cm@xBq@rCgAtBeArCiB~BqBvIoIrC}BbUgPzG}EzHgGvg@ac@vLwJxJwH`UkPfH{FzD_DzBwA|@g@fDuAdBk@|Bk@nDy@|Bs@zDoBjBoApTkQtMqKvPkNlCwBv@e@VUpCuAfLgEtBaAbCcBbB}A|AkBzCwEdBmClAuAvAsAvVyQrXaSn_EewCfQsMX@zCcB|BmAxBqAyAsCw@h@{@v@kDhDYVId@iJvG
143,123298817,123139472,34.0649969,-118.3814949,34.0370212,-118.5208101,3,871.48,916.1,874.1,1071.7,18562.796,18562.796,16370.402,18562,978,gi|nEjkpqUBjLvKQ|q@d@nKv@~K|@x@Z~HtEvg@bJrGnArBXx\`GpCf@lGx@XLdLvFhCp@hEzANT?RCR}A|B[n@E`@Bb@bBfGd@nCNxAVj@BhCC~BmEtgAYzCe@zCcAdEoB~Hg@vC[vCO`DCxBB`g@Hlf@LrHXxGdGry@d@jFd@jEdAvG`CnNhDxRf@dDPxBFzBC~BS|JD~BNjC|D`\fArH`BbJbOxz@r@rCn@nBdAdCdAlB~AzBp\nc@`D`F~Qt]f@rA`@`BVfBNrCJvEH|@ZvA^`A~A~CVt@TnAF|@?pAIlAUjAc@jAi@|@mVzXaEjF{EvGCVk`@ri@wCpEkCfF}BhFqD~ImF~MyAxCURsAtBEF{@]yBgAeCgDWQYE_@FyB|@a@ZY`@m@hASRm@Tk@ByBSu@J{@`@u@b@m@HsDPwAGy@K{Ae@aA_@cApDsBlC
144,1737956691,8393039154,34.0378133,-118.2483492,34.0057918,-118.0824572,0,1080.09,944.7,916.6,1233.4,21417.317,18497.262,16637.648,22647,1061,i_wnEdkvpUbKqMhHnEfD{E`JiLhKmMLCpDeEzA}Ax@cAJWDOjAmAJ]jC{OP}@NM\gBr@cG\m@b@EVFVTHX@^E\QXSJ_@DWGYUc@w@MUcDaKwAcFu@iDg@_D@Eq@iGyAoOAg@k@wGG_CAqGIUr@yVBaEEq@MoLD_CDu@EWZoCfAsFz@cEXyBPyBD}CCyBKoBa@kEOkAuDab@_@yCmKgq@[}CO{CE_DAyOKyDU}Ca@yCW{A{@kD}@{CqAgDwB{Fu@iCo@aDm@gFUcDs@uK]iEuCo[mBmTSiFQsSMsYHgFJaCZgEd@mDx@qEh@yB`AcDnAeDxC}G`AsCh@qBz@_E\iCTiDHyBDaDMwk@Ied@]izAIyIO{EYsEe@wE_Jgo@a@sES{EC{DRoWC}BO{C]wCiLut@oAiG}AgGsE_Qm@sCa@wCiAiNmAmPO{DEyE?{IP_@N}FBy@Lu@Zu@fDuFLId@q@l@e@n@UlAOVOpDIhBDnDFpCR~Dj@xCr@fCx@lAf@~At@dc@|T`RpJ|A~@`BlAjAjAhAzAjAtBzJjThAhBnBbCn@l@jAx@dCpAxAj@f@NjRbEjFlAvN|Cv@JrNbDbGzADU
145,3844231320,122757539,33.7989252,-118.2155159,33.7665368,-118.1638825,13,728.3,559.3,514.9,617.2,8743.448,8744.21,7611.679,10071,827,kjhmE~}opU?]aUB}A?KJm@@SKgEAAkQ?oWXg@VKdECd@SvAcBj@_@f@QXWhFg@fCK`\BfCJ~BV`F|@vDh@nBR~CPnBDtCCpFWhEUrECbKFfJDz@B\KpEA`D?vBO`B[dA[`Ac@fAs@n@m@h@u@tAkCpC_Gv@gA|@{@v@e@`A[bAKl@CpAPrFrBdAHhCD|F@rBJfC@nJKt@C|@G`A]t@a@|@}@b@s@Ti@^kAPyABkACsAOwBOiCO_CAkBFgAVgBTq@fCsEjAmCjFiNxAwEpCiJZqAHo@J{A@sBIyASuAWiAWw@uBoEwBkEcBaDo@{@e@a@aAu@[OqBo@qBc@aAa@O}AdAoPZaFEYvE_r@PgCb@iGoPiB^_F`BuMVkB
146,122637209,1721277629,34.0425509,-118.364753,33.9593172,-118.3896933,0,749.83,631.9,585.4,597.1,10584.223,10711.345,10547.388,11813,845,}|wnEtbmqUiAyD[qAg@gC[mBg@oEkAsNpXhH|Cl@rJrUd@pAp@xAbF~L@T`@`A`AzCx@tBdA~CLd@rTxHRR`A`@RRJVBX|@OdAIjCDhIPr@AvFNv[p@`DHJLtENnAL`B`@bL`FbB`@bBRbBBxAEvAQdAWnHeCzAYxAKn@AlWf@zBCfKo@bBY|Ae@lAk@lGoDhIoDlMkFz@WFGzAWzQaBlEGbCFtBR`Dh@rBj@hNxEpBd@zBVtAFtB?r[}@fIQlACTH^BZL~FrGx@fA|CnDdBrBXHxFzG~ClDBRjAtAd@n@`HhIpC|Cb@h@ZLvDlE?Rd\|_@~IhKlU~WLDXVbBcCJUHk@Aa@Me@W_@]Qc@ES??oC
147,1728401597,123506697,33.9684505,-118.4381541,33.9552101,-118.0771299,14,2735.83,1714.2,1677.0,2151.0,41820.751,41792.782,35817.469,41799,3278,yminElm{qUyBeGIc@}Lw]}BsGt_@eSdAy@f@k@`A_Bn@iBXmA`@eC^mAd@aAn@y@pAkABS`DaC`CqB\EhQkNlR}Rn@g@|GgHdAoA`AyAlAiCp@uBr@mDXyBNoCB}CC{aAFgARkA\iAd@}@p@{@v@o@zAo@`BUbDCnG?xDAnWCvDEtm@CdLC`AJh@Xf@j@pCzEZX`@L`@A^MZ]J[D]F{RLc@E_CAeDF}Fr@k^AaHKoPFyCRgDPmB~CoSVsCR{DBqDAmWMiHIwB]iDe@}C_DqOcAwFqAiG_BwH}C_Pc@iD[gEGcD?qDD_BX}Dh@gEx@{EfBmHpA{D~@_CrCeGzBcE~Ue_@tAmCjAyC`AgDn@yCh@wDV_DLwD@_Dm@aZcAaa@GaLJor@AiEG{CQcEc@{Gk@}F{DaZkGud@[yC]{EQ{EG_F@cYCkLAak@JiGX}GJiB`AqJjA{J\cFPmF@uN?im@GiEOeE_@{F}@kLsBc[CcASqGCkEDwE`Aqb@nAwh@@sCIaDM_Ca@{DiAmHoCaQ[{CWkEGoDDcEPqD\wDh@oDt@mDbAmDjNya@nIuVdK_[l\{aAjEsMpAuE|I{^`B{GbFsSfEwQ`AqEj@oDXkCVwDJiDHuIC{IMmH[iJeCul@CKkCko@o@sRU}NEqMEew@C}YCmPQeNc@yP{@aYSiKIyKHy@N_PAw@JqKEoBMuAOiAc@gBc@mA}@gBkAyA_A{@{@m@uAq@iA[}AWkBE}U`@iDCSXoES}AIqGm@qEo@eC_@}GyAaG_ByFoBqJ{DutAqk@G]uD{BkB}@wGgE{AmAO[A]BM?[f@wAvPgj@xCqJvAwEmAc@sFcC}B{@eASy@E_ABm@De@eAMUq@e@_JuDmGkCeAc@q@MSAKDa@?u@J_A?GDOEeC?uC@
148,123211023,123371695,34.0394263,-117.971046,34.0526913,-117.9381624,19,597.67,297.8,283.8,301.9,4288.537,4288.537,4219.726,4292,444,kiwnE~e`oUGEv@aBfAaBwA_BuJgKcJ}JiJ_KwA{ACSwPyQyC_DeH{HqF_GUGaC}BwDgEQSK[gBmBfGoJnDgF|FwIm\e^nEsGh@cBTw@z@}AfA_BNOf@}@B_@FS?eEA]?eG
149,123661766,295525482,33.982608,-118.3509522,33.8253291,-118.203146,18,2423.18,1145.8,1133.8,1411.6,29960.558,29960.558,28110.881,29797,2259,mflnEjljqU\[Ve@V}@\a@VOVE\Ar@Bh@NVLtAjAl@Pc@rDArC@|GLlAn@pElClGLn@`AdJFdAEtAg@bHAxD@hLk@~OfO|@nGAHP|NzQNZDPzVAVJlB@rB\fBd@~B`A`@@x@L`A?x@KxGmBj@OZa@`GmAdDe@nCQvCG`f@NfDIdE]xEq@rF{@nD]nCMfDEz]B`n@ElQ@fGB|FAzP@XBjGD|EVlFn@rf@xGjEZnCJVFpGBjMCrIArz@ChBKdBWxA_@bBm@~Ay@xAcArAmAjAuAxEmH`KyOnCsEdx@wnA|B}ChCwCzBuBtCcCxFyDto@sa@~CqBjB{AdBeB~AoBtAuB|A{CjAyC|@yC~AqHtGk\zYuxAnDkQn@iEb@iEXwEL_E@_G?mwAH{CRyCb@sDn@cDx@{ClF}P~@cCxA{C|@_BfBiCb@i@RG|N{P~BkD`a@ap@`E{FfEmFpD}DbSeShQ}PvAqAp|@k{@nByBhAgBx@_Bv@sBj@sBb@uBV_CLwBDeBA{nAHiHh@_VTmHh@_VDyHAqVGsJOcEOmBe@kEuAcJUuAc@iES}CI_G@oCJ}DVsDp@qFl@iDx@gD^oA
150,122706331,122620361,33.8623849,-118.044463,34.041534,-118.231401,18,2213.75,1200.7,1174.7,1206.8,29277.691,29277.691,28993.195,31886,1864,{vtmEzpnoU_@pACt@@|AfBFtC@AjBwWJa@DuBA?pCU~@]n@u@fAWn@G^A\cArJW|Aa@`AcAlBBZcEbH{A`C_M~ScAdBmQlZ}AbDy@tBq@rB{@dDo@nDg@pD]tEMfE@~a@L~rBMb@S~OSvD_@dDk@dDwBjJKJsB~Gk@lAs@bA{@z@aAn@gAb@cBd@eAPWV{Eb@gId@gFNuhA`CsFPaNZaIRyHLe}@uA_\c@}DCeQYoES}AIqGm@qEo@eC_@}GyAaG_ByFoBqJ{DMe@kJ{EgNsH_IuDy@q@i@k@mAsBkAqBg@i@m@[u@Oq@Aq@Ls@\g@h@oCjDeAbAK`@iVrNiMjHsQlKiBrAaCvB}BjCkBlCqy@~oAsAfBkBjByC~BaCrAwB~@sCz@ac@dJ_Ct@_C`AaCtAkRlMaCpBif@jf@cBnBmBzCoEpHuAjBqBrBmL`LcXbWgMvLuBbBeBdA_GzCyBxAoBbBeWfV}ChDiMjOyAvBeArBuArCcBfCyAfB_EpDiExDyAhB}@tAoAlCcFjNsF`PcBdFs@~CcAjFm@hCq@rB]x@wBfEw@fByE~M_CbHsDrKy@tCa@dBc@nCWzBSzCIjC@|\BbSG`DYxDc@lDc@zBs@rCiYt{@yAzF@\kA|EeAbDcVpr@sA`D{ArCaBhCwBpCyB|Bo@d@wAjAiBhA_Bp@uBl@mARsBHcBCsAM{@KoCK_B@kERyBC{AOoCa@QQuAa@gEu@cAAPpKFz@vFdYJrALrTCv@
151,1969232234,352862914,34.1028966,-117.8766911,34.0897787,-117.9282553,14,739.24,449.5,433.5,482.4,6683.157,6683.157,6515.774,6689,602,avcoEhxmnUAc@?_K]??zJCRCnF?~G@`@D\?lBA^?pFfA?r@C|h@M?lv@AzL@j[?vgAOht@IxWEnY|MD`SAfC?JLSfP[A
152,61940801,9924513866,34.0307471,-118.4388642,33.9392673,-118.1814937,11,1707.75,1388.1,1382.1,2064.7,37795.46,37795.46,31151.393,38737,1749,esunE~q{qUb@lER\v@nJn@`GdAvG`CnNvAbIGf@t@nGCb@MXYV]DSAWOQYI_@B_@H[\c@n@i@DMBQbCeB_@y@wCyLi@_CWKmBcL}@iHm@}GeB}UFYe@wK?gAJgAZuAf@mAr@cAhAcAJa@jNeKtZsTn}DuuClk@ob@lb@a[rAqAzAqBz@wAz@sB|Ump@vBiFh@iAFStEqJnCeGxLeZ`AmBpAmBtA}ApAgAdBiAjB_ArBm@tMsC`@E`GmAdDe@nCQvCG`f@NfDIdE]xEq@rF{@nD]nCMfDEz]Bl]ER\zO`@pJj@xDTnAGbAQhAe@|@m@n@o@l@y@d@eAX}@VuAJcBA}AM_BYqAyKu\q@gCMMIA}C_Pc@iD[gEGcD?qDD_BX}Dh@gEx@{EfBmHpA{D~@_CrCeGzBcE~Ue_@tAmCjAyC`AgDn@yCh@wDV_DLwD@_Dm@aZcAaa@GaLJor@AiEG{CQcEc@{Gk@}F{DaZkGud@[yC]{EQ{EG_F@cYCkLAak@JiGX}GJiB`AqJjA{J\cFPmF@uN?im@GiEOeE_@{F}@kLsBc[CcASqGCkEDwE`Aqb@nAwh@@sCIaDM_Ca@{DiAmHoCaQ[{CWkEGoDDcEPqD\wDh@oDt@mDbAmDjNya@nIuVdK_[l\{aAjEsMpAuEdBiH\UpAeEj@gB?WxC{JpCcKPgAHcAByAGaBS_B]{Ak@yAq@eAy@aAsByAwAs@aBk@yBg@eASkBM}B@sEHaCEyBOIBONkSeCcCMaCAeCJ{C`@aB\YMaGlAaCb@eCPeC?iE_@c@YQ]Ec@Fe@R]XQVAXFTTN\Dr@DDc@vIChAD`BBPc@@yLw@aAGg^lDM?OCS~DOzBoO{@TqEfAPnDTDIZAb@B^It@Yx@K
153,123001254,122759581,34.2819356,-118.4076047,34.0512355,-118.2210183,18,1780.04,1467.2,1456.2,1730.9,39058.462,39050.253,33422.161,41819,1821,gufpErnuqU{JiOgQjR}AyCpAyApJeMjAyABa@tHgItBcC|KoLbAm@~CsDfBuCbAwBp@gBv@{C`@qCRqCf@oPTwD`@gEr@wExIsh@z@yFz@{Hn@{Hd@wIj@wT`Bcq@`@wN`@iIvKu~Ab@wDn@uDn@oCv@sClAgDpAyCbB_DdBiCjBaCbCgCfqAsmAlBwAnBkAxBaA`Cw@vLiCnH_BxBs@nCmAnBkAlBwAbB}A~AiBxAsB~AsCfAeCt@wBd@{Ah@}Bb@iCjCmSp@mD~@gD~@iChAaC|AkClTu\tAoCrAgDl@oBr@_Dj@oDXsCP{DDcEKyDo@uNG{DD}DNqEbBcVLyDBmEW}O@_DL{CVyCpXyoBl@gD~@}D~@{CtAoDd@eAn_@at@zCoGpKqWpOo_@rBkElZ_l@pBuEdB}EpAgEh@YlRci@p@yA|@sAz@{@jAy@fAi@zAc@hAOdBC`@@vNrA`M`BhHfAhKtApDVlCDbEKfCSrDk@lCs@|HqCdLcEbBe@|C_@bAKhBIdDD~BRbCb@xBn@hDtAzNpGrC`AjEbA~~Ah]`CZ~BL`CB~CSzB[tQcEjC_@`CKpC@bCN`C^lp@hMd[fGLFbYnFrBXvDVzDF~CI|Ea@vOeBzQmBbCIvB@`CPbC\zBj@zBz@tBfAbBjAxAlAdBhBtAjBvAbC`BtD|Rxe@rAjDhDvKdAhCbCxEfKnRvCjFx@dAx@|@zAfApAr@|Af@pAXRRxBVvUfA~@ChAOlI}BLG|GkBdAe@x@m@nIsIT_@jOqOdGuGNe@vGoGj@e@vKqKbCsCdCoDxBsD~HiO`BiD~C_GfGmJf@w@hAuBx@iBd@qAf@oB|CqOt@uC`AmCdA_CrA{BlBgCvBuBvBaBfBeAbBs@zA_@zAUvBIrDH`GPfBAjBMdB[~Ac@rB{@tOsIpAi@xAg@hB_@pBSjLUdCOdEg@~Be@`@I\HdDe@nHcApFbH`InLVr@`DdNv@fChArCXGb@HrIhCnAoE`@uBFc@HyAd@EtG{A
154,2027203855,123045795,34.0495971,-118.1084294,34.1200017,-118.1175964,23,835.11,764.2,705.8,732.4,12328.412,10469.36,9272.914,9463,967,}hynEp`{oUZDLJBP@`CNlFHLLBr@M?`CJn@Lf@gHzEu@V{@HmIAcBC{@D}@h@K@QLa@H_@CyBs@eBsA]GAcZa^Bqa@FgQBa@IiG?kRH}@PwTFqLBgGDiSAKCa@Os@c@MMqAq@e@Akd@H]DuAf@_ABiUa@sBKkBMW@OP]|@a@n@WReKjFk@Ve@JuAn@{@^OHmA^gH|AQ@OFED}LxBmGK_XHu@Ie@Ki@SW?gAMmAC{MXuIAsAIk@DkBBeCNa@?Wh@YVy@R}E|@QHg@~@WVe@ZwCx@yBb@nGtY
155,789103535,277179830,33.9474867,-118.093405,33.9513508,-118.2446802,20,1041.89,825.0,809.0,1074.8,19517.224,19517.224,16460.056,19907,999,yjenExbxoUnHlDpWxKj@Z|@XzaAta@`EzAdF~AtFtAtGpAnFv@zD`@`AFV^lOrAfETdRn@fANr@RnAl@`Av@t@z@n@jA`@dA^~ANnAp@dPFPRrHL~GBj@N|M\zNlAl_@TzOFrI@~f@?po@HdOPpMV|K`@zKfCvl@AHtCxr@TtIFzHC`IExDSvEe@jFi@nDQ`AOh@_Jh_@iIv]_ErPuBrHSz@sR|k@iVxs@aIvU}Kv\cGrQs@nCs@rDc@nD[xDMnDC~CFrDRtD^rDxAlJpAhIVjBIRP~CJfIEXOXUTYHw@@YDGpBK|I]nMOpCE|C@vMEpD?pBHTDtOiE@GB_^@aXGmSAs\AwRYA{HSDo@\_AA
156,123147726,268171026,34.1030401,-117.8589527,34.0737348,-118.0994989,2,1379.9,1057.5,1031.5,1468.8,25942.429,25942.429,24265.094,25961,1035,_wcoElijnU?rtAdQA|DDfI@HCbQEnhBMpSAzGCBpCH`@LVhB|Ab@t@H^Df@BbFPb@GhQC~IBzICzNExLG~NCvC@`HEfCA`EuAl_HJ~ExKbzBdFrv@P`BdD~g@hBvWp@fJjF|v@rBnX~@|Ln@zKVrEhArOt@fK~@dMHnCAzAKfC[dD}Dp[o@vDy@nDmA~DiBhFFVaChHi@tBq@pDe@~DS`DG~CFrIZt^AlJKdJOhHe@xKmArRw@bL_@|Cg@tCa@dBoA`E}C~IQByCjIsBzFu@vCk@|DMjBGlB?`BTlNN|SNxZnAjkEWTKrEGRQJq@@_BBc@NMZIn@?`@}@B
157,5853800328,123108010,34.106614,-117.8290014,34.1424656,-118.0142613,13,896.99,809.4,787.4,1034.5,20171.851,20171.851,19576.02,22080,1015,kmdoEbndnU@aM@u`@JeBJq@VkAPi@d@iAfB~ALVD^Ab@M\WX{BfAK^cWbKwCv@qB`@oBTcCN}H@mJ@}@D{C@uAJsB\mBj@_Bt@{AbA}AzAoA|AaA`Bw@dBo@nBg@zB]lCMrBCxBD|BNrBnEj]x@jELb@PLlAvEjB~FlEzMp@pC`@bCXlCNxCB~DEdt@J~DXxE|@nLJzC?zDK~CUxC_@vCk@tCy@|CcAvCgFfL}@hCi@pB{@jE_@zCQtBGdAsA|n@EvIBdSNrd@EdKi@`n@@|IL`HZpIx@pN@vCIbCQxBa@hCm@`Cu@xBs@vAy@pAkAzAkKvKoAxA{I`JyAlBkApBy@lBu@zBk@pCaC~Pq@bDaAhDwDhKk@zBc@jCWnCGzA?tCJxCTxBvBpNvD`Wb@pFJbEAxBI`CUxCSvAk@xCyHtZ}Jv_@}@dEiJbk@{@tGa@vEW`FGvEHlp@NlKPxJ?|GWhg@Cbu@?~_AAvOG`CYtC]vBeBvHsErSo@pBcA|BcAbB{AjBwDvD]?oFdEYJc@AQGSSM]Ca@Dg@NWVQLE|EGXCCmJWBgKDc@?
158,122935435,6958851191,34.0173201,-118.4585167,33.9984648,-117.8547823,12,3654.6,2148.8,2136.7,2478.2,59349.085,59367.631,59134.272,60321,2679,c_snErl_rUeCwFq[_p@{@qAi@k@gOlLO?gBrAIT}CdC]k@Ou@_@mCo@qCgAoEI]UEoGg_@aAoHq@wH{Fww@WoFOgHEyTI{|@LgDXiDd@yCr@{CtBoIj@yC\mD|Ae_@tBmi@@yCIeDUwCc@wCm@sCo@}BcAiCiSia@wIiQaEsIy@cCk@mC_@uCO}BAiC@kAPuCJeA`Gie@jFya@p@eG\yELaDFuEA}Ek@y\g@g[oB_hAo@u[_Aai@WwFaAqMWyEsCm^_@wF]eJUwJGeHAeMJs]BkIJmVZwlAK_FUwDg@wEkAqJm@sHYyFS_IQsOB_BP}BJy@JS\}Ap@oBhAeC~AoCxEyHlBqDhOc\dAqCv@mCx@oDtB_KjAgElAsDbBkEbKkU|@iBnQia@f@wAf@oBb@iCVyBJuC?}B?[PWMcGFk@Te@HM~CsBX_@Na@He@BiA_^{@aACHWjC{OP}@NM\gBr@cG\m@b@EVFVTHX@^E\QXSJ_@DWGYUc@w@MUcDaKwAcFu@iDg@_D@Eq@iGyAoOAg@k@wGG_CAqGIUr@yVBaEEq@MoLD_CDu@EWZoCfAsFz@cEXyBPyBD}CCyBKoBa@kEOkAuDab@_@yCmKgq@[}CO{CE_DAyOKyDU}Ca@yCW{A{@kD}@{CqAgDwB{Fu@iCo@aDm@gFUcDs@uK]iEuCo[mBmTSiFQsSMsYHgFJaCZgEd@mDx@qEh@yB`AcDnAeDxC}G`AsCh@qBz@_E\iCTiDHyBDaDMwk@Ied@]izAIyIO{EYsEe@wE_Jgo@a@sES{EC{DRoWC}BO{C]wCiLut@oAiG}AgGsE_Qm@sCa@wCiAiNmAmPO{DEyE?a]@uWFaDVeEjYuvCt@{Fv@cFvAuGb@gBHa@fA}D|ByGbMk]NUfG}P`FmN|@aDt@{D\gDNuC@}BCmq@LoG^uGd@aFt@eF|@_FlAgFtAuE~AsEJ]|AoDlBwDzBuDdCmDvCoDnCqCjb@}`@zReRrB_CtBwCfB_DfBsDpAkDhAsDh@_CtQa|@dWenA~Kei@@S~Mwo@f@{BrJae@z@oFl@uFl@oI~Bm^h@{IpHijAXwHHgGBwgCEkFE_BUsEmLkxAcJ}bAHy@UyE_@gFI_BKeA?C
159,123036346,354912814,34.2721208,-118.4674831,34.2499498,-118.2908321,19,998.17,831.2,799.2,826.5,19320.389,19320.389,19290.812,19345,1108,wwdpEvdarUfHs@pDS|DItADhBVZ\zAHdG?|ABIkCSkIIcDAkAW[CuC@}E?gLH_`@@qU@mBGaHOU[mHg@}GiImw@YuBEg@w@mDeAeDuAeD{AsCw[if@aFuG_NaQuDiFyW}`@y@wAQOoAeBeKwOgCgEq@aB_@sAYgBKkB@aCNuBZsBZiAj@wA`BcDxA}B`CuCbHeInE_FxEkFj@m@h@e@z@mA~CsDfBuCbAwBp@gBv@{C`@qCRqCf@oPTwD`@gEr@wExIsh@z@yFz@{Hn@{Hd@wIj@wT`Bcq@`@wN`@iIvKu~Ab@wDn@uDn@oCv@sClAgDpAyCbB_DdBiCjBaCbCgC`TcSZ?pEeDv@a@p@S\GhEa@jF]Tm@_@uIGoF@_JM_@CkIPeoABqJACHck@Di@XmA\u@t@aAxC}CbDgDpPsQlBeC`EcHhLmSb@}@nAcD`AeBZc@
160,122706307,122665554,34.0709586,-117.8345434,34.036243,-118.2618828,7,3736.8,1574.6,1546.2,1564.2,43215.875,41686.665,41603.957,44533,3750,mn}nEzpenUlApGX|@dBnE\lATxAFzAIhC|AZKpAAz@D|BLzDFx@Tf@RrC`ArKXjEJzD?tD]rX?rEL~E^zJPjCJ|DCdDOvCYhCYlBe@rBk@rBeClG{DpJeA|CaApDe@dCg@fDa@vEO~DGpOEtQCx@GhQC~IBzICzNExLG~NCvC@`HEfCA`EuAl_HJ~ExKbzBdFrv@P`BdD~g@hBvWp@fJjF|v@rBnX~@|Ln@zKVrEhArOt@fK~@dMHnCAzAKfC[dD}Dp[o@vDy@nDmA~DiBhFFVaChHi@tBq@pDe@~DS`DG~CFrIZt^AlJKdJOhHe@xKmArRw@bL_@|Cg@tCa@dBoA`E}C~IQByCjIsBzFu@vCk@|DMjBGlB?`BTlNN|SNxZnA|qEOtSAbQJhFXxIFfFlAtgEAtDWtDUjCC^EXA|AFzATxA^xAnJ`UTXfE|JnAxCnDpIbQfa@x@zBnApEh@pA|@zAdBnBdBpBz@vAn@~Ab@dBVlBH`B?`CGpBaArNCzBB~BP`CZxBf@xBtNzb@Ll@bG`QfFjNt@nCj@tC\xCRvCDzCo@fz@DhDTvEHlACz@TvCt@nJVhB^rBlArEx@zCJr@RrAJ~A@rCIxBKhAk@bDmAlF{FjQw@vBCVYfAMxACvAF|@Rt@Zn@h@j@r@^j@Nv@?j@Kt@]rI}Fp@UdBK`BGPWpFBnDPpD^pCf@xD`AnC~@`DtAfGlDpVtNpB`ApBn@fIhBbFvAnBp@LPzP|FfFzAHPlAh@~@n@`A~@v@bA`@t@|@|Bb@jB~@dGLr@t@tFhA`Ih@fEEp@Qh@YX]NsABi@??jDfPC`CDb@?k@`FIRoAjJ[fBDViAtGyArICFxO`@TdBAb@Il@j@P\^\~@d@vBt@bFRTB|BGjCSlCa@pCq@jC_AfC}R|c@cMhYaBxEq@zB]VkBpFgDrMqCdGeAzBoPeM
161,122752689,123106079,33.8171538,-118.0763669,33.9519807,-118.1225093,15,1370.36,866.0,836.7,947.1,19435.212,17804.653,17689.638,19459,1389,e|kmEdxtoUAlCJf@HT^YNE~ZKjBBRNNZ@\ApCfF@A`KbCFZLRXHX@d@Ib@KPYRYFqADi@ViaAIiFFqGZuGl@eFt@uFdAeGxAqF~AmHnCwGxCivAfq@uCnAiDhAgDx@wEx@ky@~LmE~@mo@rPix@vSgFjAmF~@oC\_@?{Eb@gId@gFNuhA`CsFPaNZaIRyHLe}@uA_\c@}DCeQYoES}AIqGm@qEo@eC_@}GyAaG_ByFoBqJ{DMe@kJ{EkAo@CO}AiA{@w@e@]KUC[B]\}@F]OQg@EaCeBqDcCoClGuArDAh@qC|G}BzFWVcJvT_Spf@a@fACV{JjVSNsF|M@RoI|S{G{EqEwCsAjDe@p@s@bBrFpD
162,123412867,122620510,34.0292929,-118.1847688,34.0322642,-118.1923743,3,178.66,80.0,80.0,86.0,961.216,961.216,959.726,959,117,cjunE|}ipUA`@Ul@sBrEQHSHMTCn@?jCmKBB`^
163,122956086,122666835,34.1008151,-117.8320777,33.9905343,-117.8757036,20,631.18,766.2,760.2,1251.6,18761.529,18761.529,18516.658,19097,940,_icoElaenU@`LAjDdD@jBKDo@Fa@R]n@a@NGg@sCWgCQqCE_D@sy@@{DvC@j@MZU`D}Cp@[x@MhDMh@APS|w@`@xCItCYjB[nBg@dBm@vAm@fCyAnBwApDeDzk@_j@bBwAjDwB~As@zBu@zAc@rK}BjzAs[zVmF~SoEbCYbCMjC?tCN`CZlCl@zBt@bCfAbCzAnB|AnTfTzBfBr\hSzCdBpFdCpChA|EtAnCl@|Cf@pL`B`Cl@xBx@vC`BnBnApBjA`@CjUbPbBlAbJhGbBlArEtDzCrCzE`F~TdVvEtFjCfDfCnDb@t@^PlFlHtB`DfAtBd@fAx@`Cb@`Bj@~C\vCjAjSpAnV\tE`@zD|CnUbApJ|OxfBIj@j@fPHhEF\fDu@jBa@pBUbHC`NAzALpFl@hDHdBED|AGn@O^ILyK`Ia@NHx@@`@WbD]jDOfC
